termnum,term,category,radius_miles,loci,location,lat,lng,distance,i,yelp_id,is_closed,rating,review_count,name,phone,display_address,url,yelpcats,isWTS,isTobShop,
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.5498062074,-75.4911046475,5456.36915882,1,get-your-vape-on-emmaus,False,4.0,4,Get Your Vape On,6104218310,610 State Ave | Emmaus PA 18049,https://www.yelp.com/biz/get-your-vape-on-emmaus?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | 
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.5494952484,-75.5976922333,5461.88065585,2,vape-flow-trexlertown-2,False,1.0,2,Vape Flow,4846810033,7150 Hamilton Blvd | Trexlertown PA 18087,https://www.yelp.com/biz/vape-flow-trexlertown-2?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | 
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.629023239,-75.4775159061,5456.57514389,3,blue-monkey-vape-whitehall,False,1.0,1,Blue Monkey Vape,6102310555,250 Lehigh Valley Mall | Whitehall PA 18052,https://www.yelp.com/biz/blue-monkey-vape-whitehall?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | 
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.3002648,-75.2861185,5442.87375523,4,love-vape-hatfield,False,5.0,2,Love Vape,2674771545,2501 N Bethlehem Pike | Hatfield PA 19440,https://www.yelp.com/biz/love-vape-hatfield?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | 
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.61191,-75.37389,5451.02328443,5,steel-vapor-bethlehem,False,5.0,7,Steel Vapor,6106250722,318 E 3rd St | Bethlehem PA 18015,https://www.yelp.com/biz/steel-vapor-bethlehem?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | 
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.622104,-75.387313,5451.83469709,6,primal-expressions-bethlehem,False,4.5,2,Primal Expressions,6108824252,311 W Broad St | Bethlehem PA 18018,https://www.yelp.com/biz/primal-expressions-bethlehem?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,tobaccoshops | vapeshops | headshops | 
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.69107,-75.33465,5449.91421344,7,the-vaping-oasis-bethlehem,False,4.5,10,The Vaping Oasis,6103652363,224 Nazareth Pike | Ste 1 | Bethlehem PA 18020,https://www.yelp.com/biz/the-vaping-oasis-bethlehem?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | 
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.6216020584,-75.3819999695,5451.55438481,8,lehigh-vapor-bethlehem-2,False,4.0,7,Lehigh Vapor,4844296978,559 Main St | Ste 007 | Bethlehem PA 18018,https://www.yelp.com/biz/lehigh-vapor-bethlehem-2?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | 
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.6250984967,-75.4316970706,5454.1625146,9,premier-vapor-and-lounge-allentown,False,5.0,1,Premier Vapor & Lounge,6104214891,1646 Union Blvd | Allentown PA 18109,https://www.yelp.com/biz/premier-vapor-and-lounge-allentown?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | 
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.5542678833,-75.4926223755,5456.49878597,10,lehigh-vapor-allentown,False,5.0,1,Lehigh Vapor,6107972025,3300 Lehigh St | Ste 515 | Allentown PA 18103,https://www.yelp.com/biz/lehigh-vapor-allentown?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,tobaccoshops | vapeshops | 
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.44111,-75.33331,5446.9492112,11,smokestack-lounge-quakertown,False,5.0,6,Smokestack Lounge,2155297665,132 E Broad St | Quakertown PA 18951,https://www.yelp.com/biz/smokestack-lounge-quakertown?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,hookah_bars | lounges | vapeshops | 
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.5883234,-75.5610888,5460.42935509,12,vapor-galleria-allentown-5,False,3.0,8,Vapor Galleria,6103958273,4672 Broadway | Allentown PA 18104,https://www.yelp.com/biz/vapor-galleria-allentown-5?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | 
0,vape,,25,1,Allentown-Bethlehem-Easton | PA-NJ Metro Area (part); Pennsylvania,40.6741837,-75.2358055,5444.61626978,13,premier-vapor-and-lounge-easton,False,4.0,2,Premier Vapor & Lounge,6104404912,1 Center Sq | Easton PA 18042,https://www.yelp.com/biz/premier-vapor-and-lounge-easton?adjust_creative=wDwCvDADIHyvJYDHOmNK2g&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=wDwCvDADIHyvJYDHOmNK2g,vapeshops | 
